id;charaName;unitName;rarity;weapon;element;hp;mp;atk;def;crit;swordSkills;battleSkills;specialSkills;upgradedStats
143004;Sakuya;;3;Bow;Wind;7183;168;1985;1579;2363;SS1: Windshear Shot|SS2: Hail Bullet|SS3: Strike Nova;BS1: HP +3%|BS2: Def +6%;;
144001;Sinon;[Cool-headed Sniper];4;Bow;Water;9269;208;2723;2038;3180;SS1: Glacial Shot|SS2: Strike Nova|SS3: Diamond Dust;BS1: Crit. +3%|BS2: MP +10%|BS3: Atk. +6%;Bow Lv10|Bs Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv1|Bs Lv1;
144002;Sinon;[Gremlin Attack];4;Bow;Dark;9343;218;3011;2026;3215;SS1: Demento Arrow|SS2: Multiple Chaser|SS3: Devil's Sting;BS1: Holy Resistance|BS2: MP +10%|BS3: Atk +12%;Bow Lv10|Enhance Ss 3 7 Lv1|Combo Time Lv1|Bs Lv2|Assist Effect Lv5;
144004;Sinon;[Flowering Valkyrie];4;Bow;Earth;7454;200;2653;1499;2930;SS1: Petra Shot|SS2: Hail Bullet|SS3: Ivy Cradle;BS1: Crit. +3%|BS2: MP +6%|BS3: Atk. +10%;Bow Lv10|Skill Damage Lv2|Combo Time Lv2|Bs Lv2|Enhance Ss 3 7 Lv1;hp: 8648|mp: 232|atk: 3081|def: 1743|crit: 3399
144005;Sinon;【新春の射手】;4;Bow;Wind;10475;221;3008;1997;3211;SS1: Windshear Shot|SS2: Strike Nova|SS3: Quasar Fall;BS1: No Data;;
144006;Sinon;[Choleric Cupid];4;Bow;Fire;9213;211;2948;2397;3024;SS1: Explode Arrow|SS2: Strike Nova|SS3: Cupid's Rain;BS1: MP Recovery (vs. Wind)|BS2: Crit. +10%|BS3: Atk +12%;Bow Lv5|Skill Damage Lv2|Bs Lv2|Combo Time Lv1|Enhance Ss 3 7 Lv1;hp: 9771|mp: 211|atk: 3125|def: 2542|crit: 3206
144008;Asuna;[Cheer of Love];4;Bow;Holy;10197;228;2817;1957;3402;SS1: Photon Shot|SS2: Strike Nova|SS3: Cheers Fall;BS1: Increases Enhancement Effects|BS2: MP +10%|BS3: Atk +12%;Bow Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 7 Lv1|Combo Time Lv1;
144009;Sinon;[Free Style Artist];4;Bow;Water;11124;209;3112;1997;3052;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Shining on Stage;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk +12%;Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv1;hp: 11796|mp: 209|atk: 3298|def: 2118|crit: 3236
144010;Sinon;[Stillroom Maid];4;Bow;Wind;8231;237;3327;1810;3708;SS1: Windshear Shot|SS2: Strike Nova|SS3: Stormy Service;BS1: Crit. Damage +10% (vs. Earth)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Bow Lv5|Skill Damage Lv2|Bs Lv1|Combo Damage Lv2|Enemy Kill Recovery Lv1|Enhance Ss 3 7 Lv1;hp: 8729|mp: 237|atk: 3527|def: 1919|crit: 3930
144011;Philia;[Blossom of Youth];4;Bow;Earth;12051;213;2994;2284;3037;SS1: Petra Shot|SS2: Strike Nova|SS3: Rising Sakura Shower;BS1: MP Recovery on Attack Weak Points|BS2: Damage received -30% (HP Below 50%)|BS3: Atk +12%;Bow Lv5|Skill Damage Lv2;hp: 11242|mp: 213|atk: 3174|def: 2420|crit: 3219
144012;Sinon;[Stiletto Heel Bride];4;Bow;Holy;10029;227;3512;1908;3495;SS1: Photon Shot|SS2: Hail Bullet|SS3: Dove Splash;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +12%|BS3: Atk +15%;Bow Lv5|Skill Damage Lv2|Combo Time Lv1|Combo Damage Lv2|Dark Resistance Lv2;
144013;Sakuya;[Indoor Gamer];4;Bow;Water;11308;215;3131;2100;2957;SS1: Multiple Chaser|SS2: Hail Bullet|SS3: Rain of Umbrella;BS1: Crit. Damage +10% (vs. Fire)|BS2: 30+ Combo: Dmg. +10%|BS3: MP & Atk. +10%;Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv2|Emergency Mp Lv1;hp: 11993|mp: 215|atk: 3319|def: 2226|crit: 3134
144014;Sinon;[Korean Dress In Breeze];4;Bow;Wind;10104;208;3103;1957;2989;SS1: Windshear Shot|SS2: Strike Nova|SS3: Graceful Wind;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP +10%|BS3: Atk. +10%;Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 11018|mp: 218|atk: 3383|def: 2133|crit: 3255
144015;Philia;[Spirited Chocolatier];4;Bow;Water;9130;211;3281;2100;3533;SS1: Glacial Shot|SS2: Strike Nova|SS3: Appassionato Blue;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk. +10%;Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 9956|mp: 221|atk: 3576|def: 2289|crit: 3847
145001;Sinon;[The Archer - Overcoming the Past];5;Bow;Water;10108;239;3633;2222;3376;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Retrieve Excalibur;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Bow Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2;
145002;Sinon;[Snow Sniper];5;Bow;Holy;10058;237;3616;2277;3462;SS1: Photon Shot|SS2: Strike Nova|SS3: Rapid Star Shot;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Bow Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
145003;Sinon;[Swing a Battledore With Love];5;Bow;Fire;9855;250;3633;2045;3394;SS1: Explode Arrow|SS2: Strike Nova|SS3: Early Spring Fan;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Bow Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
145004;Sinon;[The Wild Joker];5;Bow;Fire;10159;244;3616;2222;3341;SS1: Explode Arrow|SS2: Hail Bullet|SS3: Joker's Trick;BS1: No Data;Bow Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Lv2;
145007;Asuna;[Youthful Days];5;Bow;Fire;9845;252;3552;2200;3674;SS1: Explode Arrow|SS2: Strike Nova|SS3: Spring Storm;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Bow Lv5|Enhance Ss 3 7 Lv1|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2|Sls Enhance Lv4;hp: 10121|mp: 252|atk: 3715|def: 2260|crit: 3779
145008;Sinon;[Sky Bow];5;Bow;Holy;9845;252;3552;2200;3674;SS1: Photon Shot|SS2: Strike Nova|SS3: Arrow Rain;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Bow Lv5|Enhance Ss 3 7 Lv1|Combo Time Lv2|Combo Damage Lv2|Atk Speed Up Lv1|Sls Enhance Lv4;hp: 10121|mp: 252|atk: 3715|def: 2260|crit: 3779
145013;Yui;[Hungry Santa];5;Bow;Void;9084;232;2810;2141;3148;SS1: Multiple Chaser|SS2: Hail Bullet|SS3: Advent Arrow;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);;hp: 10183|mp: 262|atk: 3827|def: 2397|crit: 3525
145015;Sinon;[Soaring Bow];6;Bow;Wind;10121;252;3715;2260;3779;SS1: Windshear Shot|SS2: Strike Nova|SS3: Arrow Rain;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);;
146001;Sinon;[The World Linking Arrow];6;Bow;Water;10802;270;3899;2250;3701;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Ignite the Closed Heart;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146002;Sinon;[Red Flash Divine Archer];6;Bow;Fire;10471;266;4018;2344;3660;SS1: Explode Arrow|SS2: Strike Nova|SS3: Kien Shikku;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' (Fire-elem.) Atk+10% (P-Leader);Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146003;Sinon;[Tsukuyomi];6;Bow;Dark;10268;270;4025;2298;3778;SS1: Demento Arrow|SS2: Strike Nova|SS3: Meigetsu;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146004;Sinon;[Magical Archer];6;Bow;Wind;10417;270;4093;2443;3704;SS1: Windshear Shot|SS2: Strike Nova|SS3: Screw Wing Shot;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146005;Asuna;[Pure Princess];6;Bow;Holy;10557;266;3891;2306;3749;SS1: Photon Shot|SS2: Strike Nova|SS3: Childlike Act;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' (Holy-elem.) Atk+10% (P-Leader);Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146006;Asuna;[Freezing Magic Bow];6;Bow;Water;10386;275;4228;2262;3825;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Freezing Avatar;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' (Water-elem.) Atk+10% (P-Leader);Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146007;Sinon;[Long Range Archer];6;Bow;Earth;10994;270;3868;2370;3844;SS1: Petra Shot|SS2: Strike Nova|SS3: Phoenix Roar;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Bow Lv5|Skill Damage Lv2|Enhance Ss 3 7 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
146008;Ronie;[Flushed Skin];6;Bow;Fire;10226;270;4200;2532;3737;SS1: Explode Arrow|SS2: Strike Nova|SS3: Elevating Hotspring;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146009;Silica;[Divine Bow of Benevolence];6;Bow;Earth;10588;269;4228;2231;3913;SS1: Petra Shot|SS2: Strike Nova|SS3: ArrowOf Decision;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146010;Sinon;[Clairvoyant Integrity Knight];6;Bow;Holy;10834;270;4256;2314;3844;SS1: Photon Shot|SS2: Strike Nova|SS3: Kicking WithSpark;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Assist Effect Lv5;
146013;Asuna;[Welcoming the New Year];6;Bow;Wind;10460;273;4271;2298;3851;SS1: Windshear Shot|SS2: Strike Nova|SS3: Yata no Mochi;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146014;Suguha;[Win Big Bunny];6;Bow;Earth;10386;271;4283;2323;3924;SS1: Petra Shot|SS2: Strike Nova|SS3: Lucky Love Rabbit;BS1: No Data;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146015;Alice;[Fiery Arrow Cadaver];6;Bow;Fire;10471;271;4268;2316;3865;SS1: Explode Arrow|SS2: Strike Nova|SS3: The Boss Mode Skull Reaper;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Assist Effect Lv5;
146016;Sinon;[Sun Goddess Solus];6;Bow;Holy;11016;271;4303;2291;397;SS1: Photon Shot|SS2: Strike Nova|SS3: Annihilation;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%;Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Critical With Skill Lv1|Assist Effect Lv5;
146017;Suguha;[Swift Fox Flame];6;Bow;Dark;10951;275;4275;2286;3624;SS1: Demento Arrow|SS2: Strike Nova|SS3: Will-o’-Wisps of Fortune;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Assist Effect Lv5;
146018;Ronie;[Under the Blazing Sun];6;Bow;Earth;10994;275;4283;2300;3602;SS1: Petra Shot|SS2: Strike Nova|SS3: Sand Piercing Arrow;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146020;Strea;[Crashing Waves];6;Bow;Dark;10652;273;4200;2321;3660;SS1: Demento Arrow|SS2: Strike Nova|SS3: Sunny Nightmare;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv1;
146021;Sinon;[All-piercing];6;Bow;Water;10973;275;4311;2296;3609;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Annihilate Burst;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Bow Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 7 Lv2|Assist Effect Lv5;
146022;Sinon;[Piercing Eye];6;Bow;Water;11016;275;4402;2332;3697;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Diamond Burst;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Party members' Attack +4% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Poison Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Assist Effect Lv5;
146024;Yuuki;[Cheerful Chime];6;Bow;Dark;11058;271;4418;2309;3734;SS1: Demento Arrow|SS2: Welcome New Year Type A|SS3: Welcome New Year Type B;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: LS: Dark-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Burns Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Enhance Ss 3 7 Lv1|Assist Effect Lv10;
146025;Alice;[Charming Heart];6;Bow;Holy;11634;275;4402;2250;3701;SS1: Photon Shot|SS2: Sweetheart Bonbon Type A|SS3: Sweetheart Bonbon Type B;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: LS: Holy-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Burns Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Enhance Ss 3 7 Lv1|Assist Effect Lv10;
146026;Rain;[Wheel of Fortune];6;Bow;Void;11400;275;4414;2286;3781;SS1: Multiple Chaser|SS2: Hail Bullet|SS3: Oncoming Destiny;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: LS: Non-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Critical With Skill Lv1|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv2|Assist Effect Lv10;
146027;Asuna;[Precious Moment];6;Bow;Wind;11741;275;4406;2279;3734;SS1: Windshear Shot|SS2: Strike Nova|SS3: Sunny Memory;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: LS: Wind-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Burns Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Assist Effect Lv10;
146028;Sinon;[Stroke of Heaven's Light];6;Bow;Holy;11795;275;4426;2267;3697;SS1: Photon Shot|SS2: Strike Nova|SS3: Justice the Annihilator;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: LS: Holy-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel No Hp Recovery Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Emergency Heal Large Lv1|Assist Effect Lv10;
146029;Eydis;[Carefree Bride];6;Bow;Water;11869;275;4394;2300;3660;SS1: Glacial Shot|SS2: Hail Bullet|SS3: Wanton Cake Cutting;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Water-elem. Characters' Attack +5% every 10 combos (max.: +20%);Bow Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Critical With Skill Lv1|Cancel Darkness Lv1|Sls Enhance Lv4|Enhance Ss 3 7 Lv1|Emergency Heal Large Lv1|Assist Effect Lv10;
163001;Leafa;[Wind Mage];3;Rod;Wind;6404;193;2233;1427;1918;SS1: Heal|SS2: Wind Cutter|SS3: Tornado Fang;BS1: HP +3%|BS2: MP +6%;;
163002;Seven;[The Young Pooka];3;Rod;Fire;6503;184;2288;1406;2015;SS1: Heal|SS2: Fireball|SS3: Flame Blast;BS1: HP +3%|BS2: Atk. +6%;;
163003;Alicia Rue;;3;Rod;Dark;6437;193;2266;1399;1928;SS1: Heal|SS2: Dark Sphere|SS3: Void Distortion;BS1: Def +3%|BS2: MP +6%;;
163004;Siune;;3;Rod;Water;6370;202;2134;1421;1840;SS1: Heal|SS2: Ice Bullet|SS3: Freezing Lancer;BS1: Crit. +3%|BS2: MP +6%;;
164001;Seven;[Star Scientist];4;Rod;Holy;8299;228;3012;1861;2656;SS1: Refresh|SS2: Holy Spark|SS3: Divine Ray;BS1: Atk. +3%|BS2: Crit. +6%|BS3: MP +10%;Rod Lv10|Enhance Ss 3 8 Lv1|Combo Time Lv1;hp: 8800|mp: 228|atk: 3192|def: 1973|crit: 2815
164002;Asuna;[Undine Healer];4;Rod;Water;7812;228;3128;1831;2562;SS1: Refresh|SS2: Freezing Lancer|SS3: Absolute Zero;BS1: Crit. +3%|BS2: MP +10%|BS3: Atk. +6%;Rod Lv10|Enhance Ss 3 8 Lv1|Combo Time Lv1;
164003;Asuna;[Captive Princess];4;Rod;Earth;6366;178;2622;1445;2201;SS1: Sling Stone|SS2: Rock Fall|SS3: Protection;BS1: Def +6%|BS2: HP +6%|BS3: Atk. +6%;Rod Lv5|Skill Damage Lv2|Enhance Ss 3 8 Lv1|Bs Lv2;hp: 7068|mp: 204|atk: 2912|def: 1604|crit: 2444
164004;Leafa;【爽風の巫女】;4;Rod;Wind;9142;230;2972;1939;2508;SS1: Refresh|SS2: Tornado Fang|SS3: Tyran Hurricane;BS1: Atk. +3%|BS2: MP +6%|BS3: MP +12%;Rod Lv10|Combo Time Lv1|Enhance Ss 3 8 Lv1;
164005;Leafa;[Rejoicing Witch];4;Rod;Dark;6075;200;2673;1325;2197;SS1: Heal|SS2: Dark Sphere|SS3: Bad Bats;BS1: HP +3%|BS2: MP +10%|BS3: Atk. +6%;Rod Lv5|Skill Damage Lv2|Enhance Ss 3 8 Lv1|Bs Lv2;hp: 7047|mp: 231|atk: 3105|def: 1540|crit: 2549
164006;Asuna;【神炎術士】;4;Rod;Fire;9055;242;3186;1804;3060;SS1: Refresh|SS2: Flame Blast|SS3: Vulcan Spread;BS1: Crit. +6%|BS2: Atk. +10%|BS3: MP +12%;Rod Lv10|Combo Time Lv1|Bs Lv1;
164007;Seven;【潮騒のシンフォニー】;4;Rod;Water;9125;241;3360;1871;2631;SS1: Refresh|SS2: Freeze Lancer|SS3: Blue Overdrive;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk +12%;;
164010;Leafa;【神樹を守りしもの】;4;Rod;Earth;10225;217;3371;1909;2687;SS1: Refresh|SS2: Rock Drop|SS3: Deathrock Cluster;BS1: HP +6%|BS2: MP +6%|BS3: Atk +12%;Rod Lv10|Enhance Ss 3 8 Lv1;
164011;Leafa;[Love Raconteur];4;Rod;Holy;9029;245;3418;1801;2579;SS1: Refresh|SS2: Holy Spark|SS3: Angel Halo;BS1: 闇属性からの被ダメージ減少|BS2: Atk. +10%|BS3: MP +12%;;
164012;Leafa;【艶美な追羽根】;4;Rod;Dark;10429;239;3215;2089;2886;SS1: Refresh|SS2: Void Distortion|SS3: Fortune Strike;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP +10%|BS3: Atk +12%;;
164013;Leafa;[Swift Fast Heroine];4;Rod;Wind;7995;242;3317;1895;2477;SS1: Wind Cutter|SS2: Tornado Fang|SS3: Rapid Storm;BS1: MP Recovery (vs. Earth)|BS2: Switch Skill Damage Up (vs. Earth-elem.)|BS3: Atk +12%;Rod Lv10|Combo Time Lv1|Skill Damage Lv2|Emergency Mp Lv1|Slot Skill Icon2 Job 8 Lv5;
164014;Silica;[Dragon Caster];4;Rod;Dark;8517;223;3621;1748;2631;SS1: Refresh|SS2: Void Distortion|SS3: Kagebunshin Ryusei;BS1: Crit. Damage +10% (vs. Holy)|BS2: Combo Window Up|BS3: MP +12%;Rod Lv5|Skill Damage Lv2|Enhance Ss 3 8 Lv1|Combo Damage Lv2;hp: 0|mp: 0|atk: 0|def: 0|crit: 0
164016;Asuna;[Hit Idol of Love And Effort];4;Rod;Fire;10342;228;3244;1881;2426;SS1: Refresh|SS2: Flame Blast|SS3: Lovely Flame;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +10%|BS3: Atk +12%;Rod Lv5|Skill Damage Lv2|Bs Lv2|Enhance Ss 3 8 Lv1|Combo Time Lv1;
164017;Yuuki;[Eccentric Riding Hood];4;Rod;Fire;8647;253;3288;1890;2690;SS1: Heal|SS2: Fireball|SS3: Wolf Grenade;BS1: MP +10%|BS2: Auto-Recovery (Standby)|BS3: Atk +12%;Rod Lv5|Skill Damage Lv2|Combo Time Lv1;
164018;Asuna;[Kitchen Maid];4;Rod;Wind;7716;243;3539;1687;3233;SS1: Refresh|SS2: Tornado Fang|SS3: Fork Cluster;;;hp: 8184|mp: 243|atk: 3752|def: 1787|crit: 3428
165001;Asuna;[Midnight Temptation];5;Rod;Dark;9239;257;3865;2112;2810;SS1: Refresh|SS2: Void Distortion|SS3: Cute Devil Tempest;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rod Lv5|Skill Damage Lv2|Combo Time Lv3|Holy Resistance Lv2;
165003;Leafa;[Visitor In Snow];5;Rod;Holy;9685;254;3846;2153;2837;SS1: Refresh|SS2: Holy Spark|SS3: Smashing Ornaments;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rod Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
165004;Yui;[Sacred Dance];5;Rod;Earth;9524;257;3846;2153;2870;SS1: Refresh|SS2: Rock Fall|SS3: Kagura Fox Dance;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rod Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
165005;Leafa;[Realization of Big Wishes];5;Rod;Wind;10292;254;3816;2050;2834;SS1: Refresh|SS2: Tornado Fang|SS3: Butterfly Blast;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rod Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
165007;Sinon;[Accompanied By Animals];5;Rod;Holy;9382;258;3790;2158;2868;SS1: Refresh|SS2: Holy Spark|SS3: Animal Circus;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rod Lv5|Combo Time Lv2|Combo Damage Lv2|Dark Resistance Lv2|Guard Durability Lv5;
165008;Leafa;[Innocent Puppy];5;Rod;Wind;9647;257;3759;2195;3088;SS1: Refresh|SS2: Tornado Fang|SS3: Beast Rush;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Rod Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
165009;Asuna;[Sweet Voice];5;Rod;Holy;9761;255;3861;2132;2948;SS1: Refresh|SS2: Holy Spark|SS3: Electric Stroke;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Rod Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
165010;Silica;[Foreign Girl];5;Rod;Holy;9580;253;4095;2116;2704;SS1: Refresh|SS2: Ray|SS3: Indignation;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Rod Lv5|Skill Damage Lv2|Enhance Ss 3 8 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 9848|mp: 253|atk: 4284|def: 2175|crit: 2781
